Date,Category,Payment Mode,Description,Amount Paid,Cashback
2024-03-07,Groceries,Debit Card,Military like.,1530.48,0.0
2024-03-16,Bills,Credit Card,Age sound politics.,874.34,0.0
2024-03-25,Food,Cash,Improve until.,194.63,6.99
2024-03-11,Groceries,Cash,Impact feeling.,2911.83,0.0
2024-03-11,Groceries,Debit Card,Story education.,2476.59,229.48
2024-03-01,Bills,Credit Card,Join in month wish.,1701.53,0.0
2024-03-12,Food,Credit Card,Along station.,4537.2,245.43
2024-03-12,Bills,UPI,Statement position.,1530.7,0.0
2024-03-22,Subscriptions,UPI,Bill concern.,1286.39,0.0
2024-03-10,Transportation,Credit Card,Fine road.,3564.8,0.0
2024-03-11,Bills,UPI,Laugh get simple.,3564.28,0.0
2024-03-08,Food,Wallet,College but.,110.25,0.0
2024-03-03,Gifts,Wallet,Collection national.,4140.65,0.0
2024-03-23,Food,Cash,And figure inside.,2156.88,0.0
2024-03-08,Bills,Wallet,Shake expert.,416.62,0.0
2024-03-10,Bills,UPI,Bed parent defense.,2494.75,0.0
2024-03-27,Food,Credit Card,Hand page also.,2209.97,0.0
2024-03-03,Gifts,Credit Card,Nice debate admit.,3909.08,49.35
2024-03-12,Gifts,Debit Card,Church bank.,848.89,0.0
2024-03-17,Entertainment,Debit Card,Son interview.,156.57,0.0
2024-03-16,Groceries,UPI,Tell surface couple.,513.01,0.0
2024-03-07,Bills,Wallet,Maybe time effort.,1900.83,0.0
2024-03-19,Bills,Cash,Have table list.,2289.15,0.0
2024-03-23,Gifts,Credit Card,Strategy floor.,485.8,0.0
2024-03-02,Gifts,Debit Card,Thought simply star.,4402.58,0.0
2024-03-08,Transportation,UPI,Matter stuff small.,1400.48,0.0
2024-03-20,Gifts,Wallet,Effort game TV.,2636.02,0.0
2024-03-06,Food,UPI,Show choose another.,3748.21,0.0
2024-03-22,Transportation,Credit Card,Answer avoid.,4061.18,0.0
2024-03-04,Entertainment,Cash,Economy set go.,2480.57,0.0
2024-03-16,Subscriptions,Debit Card,Admit letter.,4824.4,219.26
2024-03-16,Transportation,Credit Card,Grow successful.,4056.95,0.0
2024-03-10,Bills,Credit Card,Poor everyone whose.,2297.1,0.0
2024-03-22,Entertainment,UPI,Body gun country.,1194.74,0.0
2024-03-21,Subscriptions,Debit Card,Road leg into some.,714.23,0.0
2024-03-18,Bills,UPI,Worry media cup.,4635.78,329.42
2024-03-12,Groceries,Credit Card,Situation price bar.,2870.49,0.0
2024-03-07,Transportation,UPI,Material investment.,4243.36,0.0
2024-03-08,Transportation,UPI,Course final adult.,4273.16,333.59
2024-03-02,Bills,Credit Card,These subject with.,1156.0,0.0
2024-03-21,Food,Credit Card,She hope receive.,4301.46,106.84
2024-03-11,Groceries,Wallet,Cold where issue.,378.99,13.1
2024-03-25,Bills,Cash,Lay body design.,4194.42,0.0
2024-03-19,Transportation,Wallet,Player animal.,2973.48,0.0
2024-04-27,Groceries,Credit Card,Technology too.,1943.65,75.74
2024-04-15,Subscriptions,Credit Card,Scientist hundred.,3431.68,0.0
2024-04-24,Entertainment,Debit Card,Standard little.,3920.2,0.0
2024-04-15,Groceries,Debit Card,Whom itself Mrs.,4844.52,2.89
2024-04-18,Subscriptions,Debit Card,Responsibility mean.,3693.3,0.0
2024-04-15,Bills,Cash,Air full member.,4261.04,0.0
2024-04-23,Transportation,UPI,Somebody senior as.,3029.56,0.0
2024-04-13,Gifts,Cash,Race sister easy.,3339.97,0.0
2024-04-21,Subscriptions,Credit Card,Until energy party.,3440.49,0.0
2024-04-20,Transportation,Credit Card,Challenge reflect.,942.37,0.0
2024-04-06,Bills,UPI,Democratic five.,1497.62,0.0
2024-04-19,Transportation,Debit Card,Others movement.,3701.54,0.0
2024-04-21,Entertainment,Wallet,Development speech.,3136.11,0.0
2024-04-04,Entertainment,Wallet,Result north.,824.15,0.0
2024-04-24,Gifts,Wallet,Nor lawyer name why.,4422.73,0.0
2024-04-18,Entertainment,Debit Card,Maybe benefit adult.,2838.46,0.0
2024-04-27,Groceries,Debit Card,Nor professor.,466.38,17.83
2024-04-20,Food,Debit Card,Shake maybe finish.,113.39,3.99
2024-04-25,Transportation,Debit Card,Onto guess college.,4649.94,0.0
2024-04-09,Groceries,UPI,Large very cut.,162.5,0.0
2024-04-10,Transportation,Cash,Nation force memory.,745.39,3.13
2024-04-06,Subscriptions,UPI,Face huge wind.,3826.03,98.5
2024-04-10,Food,Credit Card,Small become class.,1607.3,0.0
2024-04-19,Subscriptions,Cash,Ready rate find law.,2589.74,0.0
2024-04-14,Transportation,Wallet,Hair specific.,616.16,0.0
2024-04-07,Food,Wallet,Finally themselves.,1694.17,0.0
2024-04-03,Entertainment,UPI,Position level.,1389.14,0.0
2024-04-18,Gifts,Credit Card,Spring late sing.,3536.61,0.0
2024-04-01,Gifts,Cash,Teacher which want.,4116.64,0.0
2024-04-17,Transportation,Debit Card,Down music.,2261.83,0.0
2024-04-26,Gifts,UPI,Specific care year.,1570.26,0.0
2024-04-23,Food,Wallet,Produce statement.,376.19,0.0
2024-04-19,Subscriptions,Cash,Race effect cold.,1008.23,0.0
2024-04-02,Groceries,Wallet,Challenge mind all.,1238.0,41.05
2024-04-20,Food,UPI,Traditional page.,3664.12,0.0
2024-04-23,Gifts,Credit Card,Game from choose.,2239.51,0.0
2024-04-07,Bills,Debit Card,Give summer check.,997.31,0.0
2024-04-02,Entertainment,Wallet,Painting continue.,4557.27,0.0
2024-04-05,Groceries,Credit Card,Mrs society whole.,4808.14,443.4
2024-04-11,Entertainment,Cash,Strong approach.,1216.59,34.05
2024-04-25,Transportation,Credit Card,Third seem hope.,428.16,0.0
2024-04-03,Transportation,Wallet,Current argue make.,4627.54,0.0
2024-04-04,Bills,Debit Card,Hotel approach.,274.88,26.88
2024-04-09,Food,Debit Card,Blue want seem.,844.3,0.0
2024-04-12,Food,UPI,Interest same hot.,3688.37,0.0
2024-04-27,Food,Cash,Career national.,704.31,0.0
2024-04-06,Groceries,Wallet,Same affect know.,1732.7,63.0
2024-04-20,Groceries,Debit Card,Positive fast.,2827.44,216.86
2024-04-01,Transportation,Credit Card,Network room.,4748.95,46.33
2024-04-27,Gifts,Debit Card,Throw outside drug.,3975.65,153.49
2024-04-23,Transportation,UPI,Recently art hand.,2159.48,0.0
2024-04-27,Bills,Debit Card,Outside put.,4035.31,0.0
2024-04-27,Subscriptions,Debit Card,Establish save.,936.04,26.97
2024-04-16,Food,Credit Card,Him treat training.,1120.13,0.0
2024-04-10,Groceries,Debit Card,Him provide total.,614.39,53.15
2024-04-08,Groceries,Wallet,Central right young.,668.35,0.0
2024-04-04,Food,Wallet,Purpose too use.,1974.06,0.0
2024-04-06,Entertainment,Credit Card,More soon little.,3553.34,0.0
2024-04-14,Food,Cash,Me time want.,3260.74,227.88
2024-04-16,Entertainment,Debit Card,Score ability our.,1908.04,0.0
2024-04-14,Gifts,Debit Card,Inside true see.,1203.98,0.0
2024-04-07,Subscriptions,Credit Card,Likely style tax.,1354.5,61.92
2024-04-18,Transportation,Debit Card,Reduce dark mother.,4499.15,149.95
2024-04-05,Gifts,UPI,Night thus cultural.,4705.92,0.0
2024-04-27,Transportation,Cash,Always moment.,4478.72,0.0
2024-04-23,Food,Debit Card,Sound spend energy.,923.18,0.0
2024-04-05,Food,Cash,Billion space money.,2294.66,0.0
2024-04-20,Transportation,Credit Card,Man leave anyone.,2231.74,0.0
2024-04-10,Food,UPI,Successful.,4815.54,0.0
2024-04-03,Entertainment,Cash,Step performance.,525.15,21.55
2024-04-21,Gifts,UPI,Smile agency owner.,2484.15,0.0
2024-04-11,Transportation,Credit Card,Account whatever.,4821.11,0.0
2024-04-08,Bills,Debit Card,Technology down.,2017.88,0.0
2024-04-06,Entertainment,Wallet,Detail I prepare.,1770.26,0.0
2024-04-20,Food,Cash,Early little keep.,1666.76,0.0
2024-04-03,Gifts,Wallet,Lay believe over.,455.32,0.0
2024-04-22,Transportation,Wallet,Little billion.,4887.81,0.0
2024-04-06,Bills,Cash,Group agree assume.,4859.81,183.49
2024-04-11,Bills,Debit Card,Work laugh and.,3105.72,0.0
2024-04-27,Gifts,UPI,Five along quality.,1839.98,125.16
2024-04-25,Groceries,Debit Card,Avoid day media.,3505.46,0.0
2024-04-22,Subscriptions,UPI,Table reflect event.,705.6,0.0
2024-04-25,Entertainment,Debit Card,Pick employee time.,2695.92,0.0
2024-04-10,Entertainment,Credit Card,Inside unit which.,3096.1,199.21
2024-04-15,Food,Wallet,Grow hard PM.,4411.57,0.0
2024-04-15,Gifts,UPI,Determine every.,3476.36,0.0
2024-04-03,Entertainment,Wallet,Share artist.,4790.71,0.0
2024-04-17,Gifts,UPI,Woman cup history.,4066.4,0.0
2024-04-17,Entertainment,Cash,Vote mother father.,2673.06,0.0
2024-04-14,Food,Debit Card,Heavy ago goal with.,3244.61,0.0
2024-04-21,Groceries,Debit Card,Put reason could.,456.48,0.0
2024-04-17,Bills,UPI,A maintain time.,1769.9,0.0
2024-04-27,Transportation,Credit Card,Pressure rule heart.,2800.84,0.0
2024-04-05,Food,UPI,Word national.,2975.06,0.0
2024-04-14,Transportation,UPI,Standard discussion.,4960.37,0.0
2024-04-12,Food,Cash,Ahead doctor blue.,3732.08,0.0
2024-04-14,Food,Debit Card,Pretty speech.,2340.81,0.0
2024-04-14,Entertainment,UPI,Management story.,1581.71,49.1
2024-04-13,Food,Wallet,Herself Republican.,4640.54,46.87
2024-04-25,Gifts,UPI,Us choice himself.,1226.86,0.0
2024-05-27,Entertainment,Debit Card,Available interview.,675.27,53.16
2024-05-01,Groceries,Credit Card,Night camera nature.,3670.85,0.0
2024-05-21,Entertainment,Credit Card,Class consumer.,2791.35,0.0
2024-05-22,Transportation,Wallet,Run generation.,4806.02,0.0
2024-05-04,Entertainment,Debit Card,Day carry deep show.,2885.87,0.0
2024-05-01,Entertainment,Debit Card,Establish something.,2250.82,84.69
2024-05-22,Entertainment,Debit Card,Owner style feel.,3275.32,0.0
2024-05-05,Transportation,Credit Card,Step soon grow.,2931.71,0.0
2024-05-20,Entertainment,Credit Card,Nation wrong guy.,4796.39,0.0
2024-05-07,Transportation,Cash,Little southern.,3114.09,0.0
2024-05-06,Food,Cash,Suggest officer.,3503.89,0.0
2024-05-05,Food,Credit Card,Player action.,597.67,0.0
2024-05-01,Groceries,Credit Card,Hour summer film.,3885.78,0.0
2024-05-07,Food,Debit Card,Three letter goal.,3864.03,0.0
2024-05-26,Subscriptions,Credit Card,Church until.,4842.39,0.0
2024-05-27,Gifts,Wallet,Arrive cell prove.,4298.76,0.0
2024-05-24,Subscriptions,Credit Card,Somebody nothing.,795.58,0.0
2024-05-16,Transportation,Debit Card,Lose spend.,4984.33,0.0
2024-05-19,Groceries,Wallet,News bit face.,3438.29,0.0
2024-05-19,Groceries,UPI,Sound property arm.,994.11,0.0
2024-05-23,Entertainment,Credit Card,Kid everything cut.,1193.85,0.0
2024-05-22,Food,Wallet,Arrive both me ever.,2105.38,0.0
2024-05-25,Transportation,Cash,Sea later peace.,971.72,0.0
2024-05-02,Bills,Wallet,Food history one.,2983.07,0.0
2024-05-09,Entertainment,Wallet,Animal operation.,4027.7,268.25
2024-05-18,Groceries,UPI,Develop full show.,1170.68,0.0
2024-05-15,Bills,UPI,Since report trial.,1397.21,0.0
2024-05-10,Food,Cash,Base long pretty.,2653.27,0.0
2024-05-27,Transportation,Credit Card,Sure begin game.,1147.57,0.0
2024-05-04,Groceries,Debit Card,Effect offer.,2322.12,0.0
2024-05-17,Groceries,Debit Card,Music could blue.,3220.77,273.76
2024-05-05,Subscriptions,Credit Card,Deal account step.,1723.59,44.22
2024-05-11,Gifts,Cash,Family collection.,1877.13,0.0
2024-05-09,Subscriptions,Cash,While entire school.,4944.94,0.0
2024-05-06,Food,Wallet,Off majority claim.,3334.26,0.0
2024-05-09,Entertainment,Credit Card,Professor clear.,3988.49,0.0
2024-05-08,Bills,Cash,Owner sure network.,846.53,0.0
2024-05-24,Food,Cash,South direction.,4130.49,0.0
2024-05-17,Bills,Credit Card,Rate various law.,509.82,0.0
2024-05-19,Entertainment,Cash,Old in fly personal.,539.22,0.0
2024-05-17,Transportation,UPI,Seem visit within.,880.88,37.03
2024-05-02,Transportation,Wallet,Use forget such.,3350.65,0.0
2024-05-15,Gifts,UPI,Myself action front.,3603.64,0.0
2024-05-15,Food,UPI,Despite wonder.,4477.7,0.0
2024-05-09,Food,Wallet,Letter audience.,917.45,0.0
2024-05-12,Transportation,Debit Card,Fear unit to best.,1054.64,0.0
2024-05-11,Groceries,Wallet,Perhaps evidence.,2251.18,117.02
2024-05-11,Transportation,Credit Card,PM hair add citizen.,4193.2,0.0
2024-05-20,Gifts,UPI,Be line speak often.,1366.43,18.97
2024-05-10,Gifts,Cash,Skin commercial.,3473.4,0.0
2024-05-06,Transportation,Wallet,Mind around lose.,2955.05,0.0
2024-05-26,Transportation,Wallet,Professional bit.,4062.32,0.0
2024-05-12,Entertainment,Debit Card,Here onto religious.,3060.76,0.0
2024-05-25,Entertainment,Wallet,Perform office move.,3813.22,0.0
2024-05-16,Gifts,Wallet,Claim during.,2936.66,0.0
2024-05-03,Subscriptions,Debit Card,Trip despite when.,3879.97,0.0
2024-05-23,Transportation,Wallet,Subject his open.,4480.34,0.0
2024-05-05,Food,Wallet,That heavy produce.,4060.65,0.0
2024-05-11,Groceries,UPI,A term firm.,4839.91,0.0
2024-05-16,Subscriptions,Credit Card,Unit activity huge.,625.73,0.0
2024-05-25,Bills,UPI,People animal.,1227.03,0.0
2024-05-05,Bills,UPI,Street citizen day.,4806.41,0.0
2024-05-17,Transportation,UPI,Under knowledge.,2050.48,0.0
2024-05-16,Groceries,Wallet,Yet light character.,267.03,15.52
2024-05-17,Groceries,Cash,Read son region.,2355.36,0.0
2024-05-04,Entertainment,Wallet,Others player.,1523.23,126.2
2024-05-15,Bills,Cash,Outside pattern.,3257.0,0.0
2024-05-22,Entertainment,Debit Card,Writer term four.,1351.04,78.76
2024-05-25,Entertainment,Wallet,Accept thus allow.,4446.77,0.0
2024-05-15,Food,Credit Card,Executive bank.,2082.35,0.0
2024-05-01,Groceries,Debit Card,Improve because.,3308.78,0.0
2024-05-03,Groceries,Wallet,I seek throw camera.,4449.32,0.0
2024-05-25,Food,UPI,Help foot marriage.,3561.57,0.0
2024-05-22,Transportation,Wallet,Pay total type.,3789.4,0.0
2024-05-22,Groceries,Cash,Question leg above.,1292.38,0.0
2024-05-27,Food,UPI,Second institution.,1298.96,81.48
2024-05-03,Food,UPI,Physical fast.,2482.56,0.0
2024-05-04,Food,Credit Card,Allow too action.,1672.78,0.0
2024-05-14,Subscriptions,Debit Card,Other hair majority.,2434.34,0.0
2024-05-15,Entertainment,Debit Card,Member trip.,3690.37,0.0
2024-05-19,Entertainment,UPI,Force point high.,2406.37,0.0
2024-05-10,Food,Wallet,Computer kind.,2167.9,0.0
2024-05-07,Bills,Debit Card,Article store will.,2924.14,0.0
2024-05-21,Entertainment,Debit Card,Analysis event.,4207.93,0.0
2024-05-16,Bills,Wallet,Floor cell away.,383.75,0.0
2024-05-15,Transportation,Debit Card,Low work score.,1377.54,0.0
2024-05-27,Groceries,Wallet,Up hotel person end.,3904.95,0.0
2024-05-12,Transportation,Cash,Cost movie machine.,2645.6,90.1
2024-05-12,Entertainment,UPI,Voice worry.,2979.12,0.0
2024-05-04,Groceries,Wallet,Put want three kind.,3706.37,123.47
2024-05-09,Gifts,UPI,Step Democrat now.,2904.98,0.0
2024-05-07,Subscriptions,Wallet,Throw last head.,4232.67,0.0
2024-05-13,Subscriptions,UPI,Doctor stand leg.,4870.55,0.0
2024-05-02,Groceries,UPI,Star hotel chance.,4702.45,0.0
2024-05-20,Groceries,Credit Card,Save activity.,597.27,0.0
2024-05-17,Entertainment,Debit Card,Center poor who.,4383.32,0.0
2024-05-20,Subscriptions,Wallet,Respond table sea.,1903.79,0.0
2024-05-21,Subscriptions,Wallet,Usually everybody.,3797.06,0.0
2024-05-13,Groceries,Credit Card,Build nice across.,4933.15,70.01
2024-05-06,Gifts,Wallet,Bad behind benefit.,2721.32,0.0
2024-06-06,Entertainment,Debit Card,Central nature.,2711.85,0.0
2024-06-12,Bills,Cash,Perhaps themselves.,4083.63,0.0
2024-06-23,Food,Debit Card,Idea close may card.,876.46,0.0
2024-06-04,Bills,Credit Card,Decade participant.,3556.88,0.0
2024-06-21,Bills,Wallet,Just total good.,2333.75,0.0
2024-06-07,Entertainment,Cash,Serve.,4770.03,0.0
2024-06-27,Food,UPI,Recently keep.,4055.95,0.0
2024-06-12,Subscriptions,Debit Card,Recent turn main.,3776.32,0.0
2024-06-02,Entertainment,Wallet,You actually.,1640.25,0.0
2024-06-25,Transportation,Wallet,People specific now.,2278.22,161.75
2024-06-17,Gifts,Cash,Raise level design.,980.69,0.0
2024-06-09,Bills,Wallet,Allow message all.,747.6,0.0
2024-06-10,Groceries,UPI,Help within high.,4180.99,63.77
2024-06-03,Food,Debit Card,Notice here risk.,2142.81,0.0
2024-06-21,Subscriptions,Debit Card,Choice truth stay.,560.63,0.0
2024-06-22,Food,Debit Card,Dog window reason.,4220.16,372.13
2024-06-12,Groceries,Cash,Become arrive happy.,4062.41,0.0
2024-06-20,Entertainment,Credit Card,Interview contain.,144.36,0.0
2024-06-23,Gifts,Wallet,Model hospital.,3336.61,0.0
2024-06-18,Groceries,Credit Card,Tell any animal.,4754.73,0.0
2024-06-16,Entertainment,UPI,Offer because else.,1238.39,5.79
2024-06-05,Subscriptions,Debit Card,Whom research.,4692.06,0.0
2024-06-20,Groceries,Cash,Across edge final.,3718.95,0.0
2024-06-05,Food,Cash,Can total western.,4149.24,204.72
2024-06-24,Subscriptions,Cash,Own somebody test.,3197.07,133.49
2024-06-15,Entertainment,Cash,Thousand drug.,1673.79,0.0
2024-06-01,Gifts,Cash,Reveal.,4835.81,0.0
2024-06-18,Transportation,Debit Card,Image of difference.,1658.36,0.0
2024-06-08,Food,UPI,Loss alone fish.,4040.43,0.0
2024-06-08,Transportation,Wallet,Night manager town.,216.85,0.0
2024-06-15,Entertainment,Cash,Program degree.,1479.45,0.0
2024-06-18,Bills,Credit Card,Great American view.,3312.65,0.0
2024-06-01,Entertainment,Cash,Agency choose low.,1292.45,0.0
2024-06-20,Subscriptions,UPI,Believe impact.,539.49,0.0
2024-06-08,Food,Wallet,May spring leg his.,2537.72,0.0
2024-06-22,Food,Debit Card,Voice property.,2749.35,0.0
2024-06-23,Transportation,Wallet,Fund art with rest.,3759.18,171.84
2024-06-04,Bills,Wallet,Doctor eat despite.,684.57,0.0
2024-06-14,Subscriptions,Debit Card,Car guy enjoy.,1358.45,0.0
2024-06-24,Transportation,Credit Card,Year your career.,776.31,0.0
2024-06-03,Food,Cash,East base pass.,2652.96,0.0
2024-06-11,Bills,Debit Card,Politics data.,721.7,0.0
2024-06-18,Gifts,Wallet,Production in bag.,3425.09,0.0
2024-06-13,Gifts,Credit Card,Pay already former.,2238.14,183.65
2024-06-24,Gifts,Credit Card,Can time material.,1702.94,0.0
2024-06-20,Subscriptions,UPI,Return again.,4409.79,0.0
2024-06-27,Food,UPI,Certainly will.,3840.31,0.0
2024-06-15,Gifts,Cash,Break owner garden.,4128.1,0.0
2024-06-10,Transportation,Debit Card,Million history.,367.2,0.0
2024-06-24,Transportation,Credit Card,Send radio health.,3860.67,0.0
2024-06-05,Bills,Credit Card,Red many population.,1618.42,0.0
2024-06-12,Transportation,Credit Card,Listen describe.,2630.89,0.0
2024-06-16,Groceries,Credit Card,Hit fish nothing.,3521.95,0.0
2024-06-15,Food,UPI,Must thing task dog.,1903.94,0.0
2024-06-15,Entertainment,Cash,Road task today.,4540.67,0.0
2024-06-06,Entertainment,Wallet,Why new interview.,2717.17,0.0
2024-06-26,Bills,Wallet,As down Mr side.,239.9,0.0
2024-06-19,Entertainment,Credit Card,Agreement continue.,1359.41,111.3
2024-06-11,Gifts,UPI,Left explain box.,1802.79,0.0
2024-06-26,Transportation,Cash,Production accept.,3109.34,0.0
2024-06-22,Subscriptions,Wallet,Nature own gun.,773.15,0.0
2024-06-03,Transportation,UPI,Entire position.,718.42,0.0
2024-06-05,Groceries,Debit Card,Change war they.,1527.69,75.27
2024-06-19,Transportation,Credit Card,Real sport play.,528.33,0.0
2024-06-24,Transportation,Cash,Always forward.,4626.29,225.43
2024-06-22,Gifts,Wallet,Real everything.,3264.8,110.38
2024-06-08,Bills,Credit Card,Lot ground imagine.,4211.14,0.0
2024-06-05,Groceries,Credit Card,Herself population.,2546.63,0.0
2024-06-15,Transportation,UPI,Throw book state.,4790.73,0.0
2024-06-02,Gifts,Credit Card,Significant loss.,124.95,7.32
2024-06-20,Bills,Cash,Happy player again.,1932.87,0.0
2024-06-07,Food,Debit Card,Think operation eat.,247.77,0.0
2024-06-11,Groceries,UPI,Pay teacher TV own.,1288.67,0.0
2024-06-14,Entertainment,Cash,Discuss social ball.,2238.89,0.0
2024-06-23,Subscriptions,Wallet,Candidate success.,1331.6,0.0
2024-06-27,Entertainment,Debit Card,Deep natural page.,1154.39,0.0
2024-06-20,Entertainment,Wallet,Hospital truth song.,615.68,0.0
2024-06-17,Entertainment,UPI,Its land wear.,3582.83,0.0
2024-06-20,Transportation,UPI,Important inside.,4559.83,0.0
2024-06-06,Gifts,Cash,Pay fire against.,773.17,0.0
2024-06-13,Food,UPI,Hair international.,3802.33,0.0
2024-06-08,Food,Credit Card,Hundred state admit.,2310.41,0.0
2024-06-01,Gifts,Credit Card,Hope military light.,3635.31,310.46
2024-06-07,Transportation,Cash,Protect brother.,386.73,0.0
2024-06-05,Groceries,Cash,Everything finish.,3581.66,0.0
2024-06-14,Groceries,Debit Card,Arm speech trial.,4938.83,0.0
